Date(UTC),Price,ERC-20 Unique Address Total Count,ERC-20 Unique Address Receive Count,ERC-20 Unique Address Sent Count,Average Txn Fee (USD),Unique Address Total Count,Unique Address Receive Count,Unique Address Sent Count,Price (Wei),Gas Used,Hash Rate,Total Address,Transaction Count,Uncle Count,VelCur1yr,TxCnt,TxTfrCnt,TxTfrValMeanNtv,SplyAct1d,SplyAct7d,SplyAct30d,NVTAdj,NVTAdjFF,CapMVRVCur,CapMVRVFF
01/18/2017,10.19,777,661,256,0.01,16318,7951,15191,22420105832,1514489339,7592.5237,997440,44994,363,10.541389,44994,45781,20.3257646,5398680.947,14100271.42,20641328.5,156.0866655,151.7754894,1.16545675,1.13326637
01/19/2017,10.43,1132,1030,270,0.01,16188,8829,14975,22228644380,1417244289,8114.4421,999958,43628,383,10.54326015,43628,44708,24.73028858,4591336.316,14319765.11,20213335.08,123.4559043,120.0472467,1.18519114,1.15246763
01/20/2017,10.6,1324,1200,316,0.01,17872,9280,15973,22369863556,1515455427,7838.6452,1003081,45775,375,10.56726609,45775,46242,63.54537364,11526925.41,21132544.18,26844964.97,38.33835794,37.28019738,1.21473823,1.18121076
01/21/2017,10.91,816,702,268,0.01,16131,8307,15080,22405633901,1388291037,8044.0736,1005461,43302,368,10.56423258,43302,44278,22.26594357,11055258.72,14529458.37,26779734.22,125.5035815,122.0408501,1.24823964,1.21379983
01/22/2017,10.71,1088,982,255,0.01,16272,7853,15274,22118050371,1643236317,8083.9775,1008099,47432,354,10.56051808,47432,45065,25.64915595,4661904.516,14716842.59,26921087.79,104.8556351,101.9636313,1.21851884,1.1849111
01/23/2017,10.78,723,612,304,0.01,16470,8372,15153,22267116021,1597491636,8232.8818,1010801,46076,354,10.54490668,46076,45018,21.17597791,4921116.433,14815962.69,26483328.95,131.7736788,128.1405514,1.22825002,1.19438599
01/24/2017,10.51,2172,1752,699,0.01,17423,8517,16124,22081334070,1886697084,8124.3364,1013213,50414,351,10.52637706,50414,45729,18.62431375,4364295.934,14379948.35,26507234.18,164.8907703,160.346192,1.20010777,1.16703143
01/25/2017,10.51,1505,1345,452,0.01,16238,7811,15022,22329866070,1674958906,8145.8979,1015638,46256,387,10.51822471,46256,44588,25.37675231,5996186.247,15115968.81,27816552.15,115.9689062,112.8789338,1.1967031,1.16481714
01/26/2017,10.65,1535,1381,382,0.01,16443,8284,14974,22478987111,1623030263,8367.5758,1018788,46856,394,10.51311504,46856,43989,26.40819315,6519836.496,14981277.75,27709764.57,122.1227473,118.8699783,1.20868548,1.17649185
01/27/2017,10.51,1491,1320,447,0.01,16089,7909,14899,22449741445,1559585360,8244.2883,1021176,46680,335,10.5114491,46680,44194,25.04663686,5030072.309,15089840.77,28044029.95,123.5111283,120.2225385,1.19871227,1.16679553
01/28/2017,10.54,862,749,309,0.01,16108,7763,14829,22219721089,1513588184,8279.3794,1023857,45189,347,10.50461434,45189,42777,13.98384296,4351138.565,8855866.506,27931884.02,223.8843478,217.9253622,1.20177483,1.16978796
01/29/2017,10.47,856,768,231,0.01,15482,7392,14459,22393586898,1368433239,8111.2062,1025985,42509,372,10.49469372,42509,42039,20.7635158,3966853.863,8874720.878,27955066.04,151.7901907,147.7515115,1.1919209,1.16020748
01/30/2017,10.62,597,435,329,0.01,16759,8414,15274,22234080218,1490998292,8348.0885,1028616,45369,406,10.48687763,45369,43363,17.14459298,3881156.945,8811187.373,28015556.68,185.7556144,180.8150026,1.20124104,1.16929118
01/31/2017,10.71,1732,1616,326,0.01,15712,8260,14423,23010693003,1406776443,8339.12,1030377,43649,373,10.49429754,43649,42449,37.94261888,4116661.113,8902247.084,28064218.27,98.69997379,96.07574599,1.21447012,1.18217988
02/01/2017,10.71,1375,1236,350,0.01,16306,8375,14984,22534983936,1723454015,8226.0029,1032363,44541,362,10.50067845,44541,41939,36.2807393,4022298.274,8929270.668,28052412,91.79810069,89.35824377,1.21591765,1.18360037
02/02/2017,10.78,1190,1073,314,0.01,16351,8833,14676,22623466807,1558834935,8407.2648,1034339,43709,331,10.50735897,43709,44562,34.84352586,10144536.97,13523398.04,28059421.06,91.26535679,88.84052042,1.21648824,1.18416726
02/03/2017,10.95,1480,1339,338,0.01,15995,8164,14657,22508635957,1519386885,8271.9789,1036149,42778,373,10.52319383,42778,42730,48.4200685,10836109.81,13030976.22,28214577.6,70.24172577,68.37612711,1.2307662,1.19807743
02/04/2017,11.32,842,699,312,0.01,16891,8986,15437,22623314914,1441528397,8427.7058,1038366,45410,385,10.5358442,45410,45872,44.29222646,4917585.358,12903858.2,27708129.17,61.70932328,60.07093037,1.2760707,1.24219081
02/05/2017,11.22,1034,894,322,0.01,16953,9134,15695,22331019732,1567592675,8773.2937,1040151,46542,338,10.53771546,46542,46264,15.92467244,4632812.126,13002745.69,27623726.23,162.9609847,158.6358862,1.25885716,1.22544621
02/06/2017,11.32,710,536,373,0.01,16235,9152,14911,22488425969,1599155373,8877.6557,1041868,47306,383,10.54171752,47306,45039,35.39215542,4295293.821,12986717.27,27279742.54,76.19744715,74.17583528,1.26823287,1.2345851
02/07/2017,11.45,1859,1701,422,0.01,16535,8813,15154,22381838948,1983099544,8865.7805,1044080,51866,417,10.53675254,51866,45307,30.43772635,4305282.619,13051271.65,27261637.89,88.37758277,86.03364977,1.28330989,1.2492742
02/08/2017,11.39,1466,1126,598,0.01,16947,9030,15495,22770223820,1831684518,8981.8497,1046627,51089,387,10.52943702,51089,45854,27.83104056,4636925.252,13301526.06,27727483.21,96.84866871,94.28098539,1.27126823,1.23756396
02/09/2017,10.94,1312,1159,357,0.01,17021,8973,15602,22865377988,1730081198,8947.4759,1048537,47873,354,10.51856301,47873,46167,34.82478098,5148171.739,13979445.71,27724379.67,87.63193953,85.30943617,1.22692943,1.1944122
02/10/2017,11.34,1337,1224,301,0.01,16931,10069,15521,22403621823,2034959642,9217.8017,1050601,52222,361,10.51731174,52222,48270,42.70695566,10987398.67,14134110.87,27740139.35,66.27136776,64.51560547,1.26200152,1.22856665
02/11/2017,11.43,987,882,282,0.01,15901,8362,14612,22195555854,1761766435,9275.2906,1052536,46560,387,10.50095039,46560,43238,23.59234935,10099737.65,13819676.72,27778508.67,121.5415908,118.322671,1.2723906,1.23869248
02/12/2017,11.42,1049,941,307,0.01,17004,9018,15459,22626108892,1715520962,9392.2664,1055170,45319,358,10.49806583,45319,44108,31.59167689,4246072.043,13764032.36,27834274.47,92.30294946,89.8592577,1.26910897,1.23550971
02/13/2017,11.39,826,694,346,0.01,18346,11165,16782,23210412106,2340786140,9522.8756,1057373,55990,382,10.49947541,55990,50605,27.32215337,5472456.585,14638756.06,28661507.57,94.15826009,91.6663399,1.26103663,1.227663
02/14/2017,13,1887,1747,367,0.01,19137,11010,17249,22818886821,2194959803,9629.3742,1060192,58298,378,10.53636844,58298,52821,82.43669419,5770899.949,15153474.19,28833830.38,34.5142883,33.601183,1.43600208,1.3980114
02/15/2017,12.97,1268,1103,389,0.02,19185,10848,17426,31915437681,2349687466,9674.344,1062971,55320,361,10.56902307,55320,52985,86.62406635,6802216.278,16024931.69,29409298.04,32.74039751,31.87453112,1.41715642,1.37967771
02/16/2017,12.95,691,553,305,0.01,18258,9865,16830,22602328224,1745086369,9633.6869,1065094,49674,351,10.58590579,49674,50404,51.84593556,13029246.08,23239577.11,29441523.28,54.70392903,53.2577188,1.37417255,1.33784349
02/17/2017,12.72,601,482,281,0.01,18047,9838,16493,22533195533,1731885385,9813.818,1067195,49406,350,10.59937352,49406,48111,55.63434733,10827006.64,23193852.72,29342233.15,59.55858374,57.98458517,1.36097742,1.32500986
02/18/2017,12.83,1531,1133,1216,0.01,18026,10723,16499,23057941420,1867779741,9910.4307,1070152,49398,343,10.61658102,49398,47908,50.45941477,4496380.455,16956970.99,29446946.7,76.35636515,74.33914684,1.37186589,1.33562329
02/19/2017,12.82,707,558,381,0.01,17214,9117,16081,22391656238,1612661135,10076.9868,1072189,48227,326,10.62746138,48227,46738,53.42786395,4273942.609,16998550.96,29386967.15,77.05922838,75.02415638,1.36734337,1.33123294
02/20/2017,12.52,776,621,382,0.01,18491,10281,17021,22466228953,1804435972,10118.1204,1074669,50152,362,10.64788739,50152,48316,54.45179884,4088281.911,16592937.28,29484446.35,61.23202036,59.615502,1.34847794,1.31287827
02/21/2017,12.77,2694,2543,442,0.01,18250,9856,16902,22569187220,2378366614,10342.9777,1077693,58434,320,10.68159831,58434,48120,86.10026683,4537831.514,16539459.16,29611052.51,47.04319417,45.80169702,1.35758958,1.32176201
02/22/2017,12.69,1493,1368,342,0.01,18193,9709,16802,22844411723,2167016939,10225.688,1080026,50372,319,10.70321169,50372,47354,60.10306396,4429442.857,15886811.59,29514674.05,64.82003388,63.10999045,1.3491682,1.31357525
02/23/2017,13.13,1349,1228,305,0.01,17754,9504,16586,22741575515,1835447879,10249.8892,1082340,47601,317,10.72141101,47601,46908,56.42402165,3607682.68,13841197.83,29474078.06,71.51451949,69.62852693,1.40085224,1.36390874
02/24/2017,13.11,1552,1438,320,0.01,19639,10657,18237,22755690878,1810426719,10300.807,1085027,54081,335,10.77132651,54081,52470,108.9014428,4256722.699,7222741.216,29791511.86,35.60843822,34.66969583,1.39114835,1.35447362
02/25/2017,13.57,2970,2879,248,0.01,18689,10034,17464,22580332911,2017627760,10613.2667,1087362,53245,377,10.76017738,53245,49950,67.23617467,4430471.995,7248792.894,28555872.8,57.15891386,55.65257092,1.43737813,1.39949805
02/26/2017,14.59,1214,961,428,0.01,18730,10191,17530,22771424431,1704657840,11038.1733,1089873,51716,381,10.77657415,51716,49576,80.49347984,4108830.549,7039929.239,28569238.62,55.98021481,54.50546075,1.53464353,1.49421457
02/27/2017,15.55,1299,1050,558,0.01,20078,11217,18767,23193818563,1932296583,11078.6475,1093061,52642,361,10.8807449,52642,52435,198.7969833,11522012.7,14445801.81,28336462.37,16.50322101,16.06860897,1.59037004,1.54848767
02/28/2017,16.07,2392,2177,515,0.01,23021,13620,20938,23580755304,2140853331,11579.116,1097572,60277,367,11.00545027,60277,59261,205.8972019,12211741.54,14687431.39,28324645.26,19.20672655,18.70109813,1.58064141,1.53903009
03/01/2017,17.55,1383,1184,462,0.02,24651,14269,22019,27402631555,2146017149,11193.1403,1104598,59774,379,11.1248693,59774,57836,213.019363,6254106.222,14788849.4,28724202.94,21.42814724,20.86423524,1.71998987,1.6747259
03/02/2017,19.08,1778,1546,583,0.01,31685,21546,23078,23609865289,2278844062,11369.6535,1111090,70779,370,11.29133077,70779,68951,272.7349415,12178236.43,21647967.8,29144488.66,12.9596131,12.61868323,1.77821423,1.73143456
03/03/2017,19.48,1989,1775,486,0.01,26429,16118,23406,23008036079,2015645991,11791.9899,1117915,64294,353,11.46094636,64294,64504,273.250411,12641942.49,22667950.18,30019539.95,15.0953741,14.69839756,1.78849247,1.74145889
03/04/2017,18.61,1127,989,323,0.01,23540,14069,20855,22752613012,1881415432,11641.3951,1122227,58756,353,11.56489541,58756,58256,191.7706124,11882719.49,22561795.93,30030203.67,26.65570059,25.95495611,1.70236634,1.6576133
03/05/2017,19.22,1052,928,279,0.01,22808,13730,19679,22459193729,1890414773,12169.6377,1126316,57031,340,11.63340098,57031,56480,166.0814314,4323883.983,22341544.09,30082226.35,33.13989787,32.26899939,1.75244901,1.7063956
03/06/2017,19.75,819,631,396,0.01,23221,13793,21312,22683379793,1824348403,12202.0077,1130974,57020,360,11.78960444,57020,58926,270.9201773,10317517.16,22264224.33,30294047.72,20.38002964,19.84463996,1.78081222,1.73402973
03/07/2017,18.91,1740,1620,298,0.01,21813,12556,19851,22439900327,1962866259,12126.1529,1134803,62589,336,11.89043645,62589,57002,193.6543727,10681535.72,16112203.94,30032021.42,22.3539545,21.76691296,1.70608514,1.66128131
03/08/2017,16.54,1269,1080,395,0.01,21960,12871,20174,22717981194,1749096281,12566.0974,1139079,55386,350,11.99599775,55386,56800,210.9409941,10488848.6,15308754.81,30055418.7,24.43626556,23.79476447,1.53991894,1.49949297
03/09/2017,17.71,1740,1536,575,0.01,25280,14958,22693,22460423289,2168001854,12593.1903,1145689,64266,329,12.1508076,64266,60172,255.5274431,9973414.212,15039244.14,30116501.56,23.03442949,22.4298813,1.62290661,1.58031275
03/10/2017,19.13,1658,1522,398,0.02,24371,16030,21011,25715550291,2244444377,12622.6645,1151824,65132,353,12.29706146,65132,62075,231.1208683,10075797.12,14723655.39,30054572.07,17.452743,16.99484705,1.73271439,1.68725432
03/11/2017,21.45,1467,1347,352,0.02,24576,14851,22674,22822227019,2121047668,12870.7578,1157765,64803,347,12.47041143,64803,64225,262.8915161,5272749.185,13521910.07,30044242.27,17.6340226,17.17153171,1.91264436,1.86248107
03/12/2017,23.31,1381,1189,496,0.02,26292,16979,23865,22944292835,2112935282,12911.1921,1165133,66646,357,12.72597271,66646,65594,379.2449467,4766133.763,13527311.47,30049381.36,17.90403503,17.43462397,2.04783657,1.99414604
03/13/2017,28.45,1308,1028,694,0.03,34429,23209,31045,23503094188,3230713433,13434.1504,1177027,81718,400,12.93157895,81718,83436,249.708595,8040857.444,16063475.17,30222431.68,11.88059681,11.56921903,2.35728953,2.29550749
03/14/2017,28.58,2135,1923,494,0.03,30115,19439,27091,22958465248,3113154274,13255.2329,1186677,77155,407,13.00287172,77155,73037,115.6765181,14726157.3,22740419.74,31593739.68,22.08858211,21.51970871,2.16039483,2.10475562
03/15/2017,35.18,1983,1696,817,0.03,31542,20112,28632,22877843867,2732822658,13628.7396,1197188,81205,409,13.0814153,81205,77875,112.6353408,13304520.54,22965696.27,31686397.01,21.9232737,21.35885498,2.51336325,2.44865625
03/16/2017,45.51,2404,2065,885,0.04,44107,29444,39426,23318234775,3665163840,13794.9629,1214848,109950,423,13.44201747,109950,105360,321.868985,10412026.07,24872067.2,32301979.56,8.78007064,8.5541052,2.89800111,2.82341765
03/17/2017,44.48,2337,1995,939,0.04,43499,28826,38947,27329559604,3367447756,14518.7852,1230590,106635,460,13.61923362,106635,105476,171.6210811,12354009.96,21180777.56,33140412.2,12.19529046,11.88561325,2.68608473,2.6178765
03/18/2017,34,1870,1675,509,0.02,36158,23897,32384,22588280322,2680677691,14696.5419,1242545,89920,435,13.86118675,89920,89313,276.9975324,10055205.33,20842611.2,32945141.4,14.5101258,14.14179662,2.04941514,1.9973922
03/19/2017,43.12,1494,1309,532,0.03,31709,20170,28623,22676654708,2539978136,13915.1809,1251192,84599,349,13.91112253,84599,80907,70.83842421,6680351.696,20836551.32,32926507.5,41.06047671,40.0185451,2.64483203,2.577718
03/20/2017,42.51,1395,1170,665,0.03,32279,20419,29468,22485861954,2538286690,14863.3155,1260406,80264,374,13.98051189,80264,80670,90.98765937,7197337.421,21659607.91,33270011.45,30.7290487,29.94955717,2.50860178,2.44496708
03/21/2017,42.67,2725,2502,729,0.03,32919,20609,29758,22401666063,2722576858,14561.0448,1270512,84298,345,14.11777315,84298,79747,171.372613,8006265.772,21236207.9,33620372.84,22.95378176,22.37172302,2.49841214,2.43505776
03/22/2017,41.65,1753,1530,624,0.03,30383,18964,27633,22752454613,2630501522,14914.7357,1278778,78821,383,14.23852581,78821,75719,158.8642556,7694148.707,16424842.49,33751335.69,25.17837691,24.54852157,2.42604888,2.36535951
03/23/2017,43.2,2060,1876,531,0.03,30354,18984,27615,22541771175,2732317738,15425.4361,1286770,82434,406,14.36265337,82434,76196,160.0169238,6721844.862,16174941.59,33975625.87,26.45588826,25.79430276,2.50083212,2.43829352
03/24/2017,53.19,2078,1855,658,0.04,36015,23576,32001,27441833681,2802719814,15334.1063,1298200,87775,366,14.53500055,87775,87124,194.4563562,6617081.942,14709392.47,34037498.95,17.42391497,16.98834227,2.94763375,2.87394717
03/25/2017,50.62,1874,1603,684,0.03,33780,21673,30310,23012529660,2527232365,15439.4585,1307733,84394,354,14.66584481,84394,83326,153.587246,6661327.563,13295326,34294927.88,24.56392944,23.9500784,2.77425635,2.70492786
03/26/2017,50.63,1710,1474,679,0.04,30236,18709,27537,22249849693,2604354268,16219.4936,1315072,79534,355,14.76933648,79534,76788,131.7880243,7038721.201,13157499.16,34486443.82,25.18523101,24.55607134,2.74740042,2.6787668
03/27/2017,49.06,2825,2542,938,0.04,33517,21790,29582,22247794560,3525902049,16894.3097,1326892,94570,350,14.87913259,94570,82602,139.6736629,9176250.639,15874389.44,37560265.12,25.74574076,25.1028,2.48838542,2.42624371
03/28/2017,50.25,2826,2520,800,0.04,32440,20434,29297,22247087954,2829505044,16458.957,1335886,84348,295,14.99479915,84348,79398,147.1628672,8720258.981,15078039.51,37765150.18,24.81062353,24.19124508,2.52115135,2.45821271
03/29/2017,53.07,8813,8510,964,0.04,33267,20753,30110,22264312196,3116605361,17141.823,1344798,93064,369,15.12952144,93064,81354,171.0453749,13601612.16,19568175.91,37755219.54,21.81156746,21.26724687,2.46167164,2.40023917
03/30/2017,51.91,4682,4295,1110,0.04,38708,25204,35315,22337722011,3137212539,17183.9723,1359106,96209,355,15.30842133,96209,89056,202.4566546,20075081.59,25097978.01,37524626.08,20.31298248,19.80623306,2.16940543,2.11528511
03/31/2017,49.91,3378,2917,1260,0.04,44816,30937,36090,22421222086,3436349297,17643.5302,1373457,103102,377,15.47164909,103102,99662,163.8865328,20286485.89,25682324.66,37821430.98,15.08057098,14.70448494,2.07544007,2.02368182
04/01/2017,50.6,2237,1954,683,0.04,32156,20449,27643,22145659410,2573095663,17342.0731,1381163,80572,342,15.57427754,80572,76181,132.9954119,10395872.39,26366871.98,37636387.07,32.5805528,31.77914357,2.08338307,2.03213648
04/02/2017,48.55,1984,1743,655,0.04,35603,23267,31555,22176202916,2994651161,17320.8014,1391454,88948,337,15.74213649,88948,88396,181.1883855,7836642.302,26107820.63,37528342.89,20.43039653,19.92802348,2.00517202,1.95586586
04/03/2017,44.13,1910,1527,931,0.03,42730,29661,35761,22176569227,3376865972,16564.8723,1404395,100221,360,15.9356463,100221,102276,177.9555708,13916723.27,25406257.84,37475108.86,15.39432852,15.01592044,1.86644721,1.82056805
04/04/2017,44.43,2831,2435,842,0.03,35399,22527,31476,22335006404,2864503196,17593.0096,1414615,86279,386,16.02536977,86279,82309,110.0438637,13356977.38,25271609.18,37539224.33,29.6069473,28.87942872,1.86606516,1.82021116
04/05/2017,44.9,2437,2106,806,0.04,35449,23591,30329,22438228964,2984719130,18094.6996,1424910,87411,362,16.1550518,87411,82423,156.7686636,7321381.395,25605461.51,38030350.74,23.69703295,23.12515715,1.89363704,1.84793827
04/06/2017,43.23,2759,2463,795,0.03,40228,26864,36352,22774967565,3183645283,17967.3505,1438686,95177,364,16.34710087,95177,91801,201.6967849,9075187.488,27190941.05,39769073.22,18.54619045,18.09877091,1.76458071,1.72201089
04/07/2017,42.31,2696,2366,808,0.03,32355,19736,29253,22133175527,3272867342,18253.0325,1446866,92846,373,16.39842359,92846,78496,74.91882203,8156944.328,22941008.83,39653893.56,36.28530151,35.41023344,1.73256843,1.69078525
04/08/2017,44.37,1911,1700,598,0.03,29309,17676,26479,22134943280,2355623725,18340.2159,1453582,72144,340,16.46648324,72144,70060,103.0768971,7162103.204,19625264.29,39641004.91,39.98924545,39.02518116,1.81232706,1.76863532
04/09/2017,43.72,1663,1449,469,0.03,28630,16166,26030,21963656913,2602180314,18009.4232,1459569,74557,349,16.52522779,74557,70157,101.6427966,5340805.138,19567455.38,39681050.35,39.92270407,38.96056537,1.78109503,1.73817057
04/10/2017,43.74,1989,1671,719,0.04,31501,19423,27863,22330645586,2760816737,18072.1973,1466596,75487,342,16.60751841,75487,73204,125.0881596,10349816.07,19255757.45,39558850.75,35.46069716,34.60637634,1.77963484,1.73675979
04/11/2017,43.74,3379,3115,669,0.03,30688,18808,27288,22007626117,2679717515,18671.3934,1472733,75891,331,16.69174097,75891,71487,122.6642678,10368220.24,18108374.82,39802201.33,36.32559124,35.4507274,1.76871893,1.72612119
04/12/2017,46.38,2269,1630,1284,0.05,32314,20161,28957,23067711028,3182442702,18555.8787,1482952,80347,365,16.7657573,80347,74672,111.375535,5616383.637,17906170.68,39916617.6,38.14200746,37.22370326,1.85309355,1.80847861
04/13/2017,49.97,3812,3343,1028,0.04,34022,21678,30563,22310955741,2759203997,18205.074,1491389,84124,375,16.8182659,84124,78440,81.94204106,5579235.851,16496401.12,39317870.81,44.82012179,43.74139684,1.97512687,1.92758977
