Price,ERC-20 Unique Address Total Count,ERC-20 Unique Address Receive Count,ERC-20 Unique Address Sent Count,Average Txn Fee (USD),Unique Address Total Count,Unique Address Receive Count,Unique Address Sent Count,Price (Wei),Gas Used,Hash Rate,Total Address,Transaction Count,Uncle Count
187.17,260914,203770,129693,0.12,290429,225536,166569,14643027992,46838805967,170420.4691,74109696,748158,419
173.01,237005,190559,113184,0.12,279699,212133,165294,14687429096,47047649342,173711.3269,74179099,722262,470
168.95,236605,185657,120372,0.12,285377,214547,171792,14972039939,47682883249,179236.6472,74246618,724189,451
168.52,258371,211811,113687,0.12,272237,207292,161186,14683175769,46849622757,180476.1969,74307021,713194,470
172.15,227370,186349,107742,0.11,258612,194124,151537,14081874858,46539139676,177978.4232,74366516,679773,440
171.42,216856,174654,111735,0.11,249205,191483,139878,14737729279,46806044439,176687.9581,74421789,690235,450
178.76,232868,182404,132523,0.13,294276,230213,161900,15926990579,47995961497,178611.112,74479463,757539,447
179.13,254969,209109,129818,0.13,284649,223411,162079,14923674985,48244339421,179057.3439,74545447,751224,403
175.01,260495,220907,126742,0.13,278394,220915,152319,14800053906,47822191088,175086.6283,74604258,714432,401
174.38,260195,215184,138481,0.15,308599,241754,171065,18537447007,48615446885,178184.2536,74672450,769872,433
169.47,244245,203612,137731,0.16,300690,230681,175349,18511322392,48334114602,172733.3243,74737414,768500,472
178.32,223203,188029,124167,0.18,268616,208010,154761,17638675225,48421804111,181098.5111,74792066,677445,441
181.67,222640,190573,122674,0.2,264839,204750,152038,18529952052,48132098440,180477.091,74846497,675137,426
180.84,259326,214499,140227,0.2,302061,234466,172609,20493754439,48427577923,177112.0631,74908829,756508,387
180.01,238531,198457,124172,0.24,282200,210418,158553,21909433505,48026339185,178378.5661,74965530,691617,429
178.48,245221,202253,123555,0.22,284770,214969,166494,21354287415,48191144192,179039.046,75025560,705292,401
181.19,251599,211874,129354,0.24,286828,221270,169792,22875111264,48329272913,185563.6201,75090756,723726,450
181.56,222636,188203,111495,0.25,253825,192883,148283,22002957173,47536944092,181414.6861,75148460,623470,444
188.9,218837,183058,113139,0.29,254716,195676,149517,22838238246,48627971672,184795.162,75202158,628467,444
189.48,216176,178352,111512,0.29,262165,200342,150762,22247768825,49230370374,183581.7865,75258357,633961,458
197.85,240117,193291,132962,0.27,295705,230634,174431,22828478879,50810139433,189304.7567,75322527,733010,477
207.9,233734,190660,123074,0.37,280974,219109,159148,26408295258,51367339795,192000.1552,75382725,681814,418
210.5,236994,194892,116335,0.38,286033,220930,165769,28400755958,51885861290,196018.5435,75444047,708743,438
221.01,238405,196615,116774,0.47,274872,217168,152109,29790611153,55081273776,190494.7857,75499190,692484,457
218.26,254998,201659,123345,0.45,289748,224810,175721,28547468411,60925909462,193637.0258,75566874,717128,448
215.1,188754,153213,86864,0.42,229948,174247,140087,23160146334,60650890180,198978.4597,75624230,596973,464
211.23,184705,155439,78051,0.33,217817,161802,132595,20620710292,59705129302,192734.9286,75677791,576563,404
200.97,201001,168861,89867,0.41,232918,169085,147508,25273983935,61284564720,199333.536,75729950,639394,462
166.47,208376,163636,107217,0.36,270860,195568,171138,29005803910,59509161810,191290.0079,75799626,709522,454
170.22,200174,163805,98995,0.41,254418,181729,168238,34523331716,59867551721,196682.8169,75866556,677675,490
166.06,191287,158288,94230,0.31,246414,183844,149571,24844463848,58227975045,197297.1021,75924950,657676,405
174.39,205342,159829,101858,0.35,242952,182833,147329,25309113745,57710087163,194629.5574,75981296,623632,434
174.14,202888,156574,101264,0.35,235064,177582,133508,22571983572,61155057978,195699.3392,76027716,607857,391
169.68,178246,149620,83244,0.32,210003,157304,129887,23509644437,61234809975,194449.6847,76078608,591986,435
181.47,212860,181472,96641,0.27,249904,189906,149642,21698036057,59624934681,193290.9662,76147749,683924,401
176.39,258827,217549,115213,0.14,254363,196926,140289,14792630237,52155673833,194142.7961,76268956,645073,421
181.06,316337,281837,124791,0.14,250918,192702,136657,14784178819,48841413822,188135.7534,76383600,627137,402
175.17,337019,307323,106680,0.18,221114,167070,132282,16416641528,51875233927,186885.8356,76487422,615189,402
176.21,374434,345523,88321,0.15,217121,164523,129572,16620612726,45778790374,188236.163,76573759,590197,377
176.9,196782,161472,99213,0.13,227957,171705,134115,15308020009,38457122322,188788.1289,76659168,595118,390
170.26,278402,253501,187055,0.12,217326,165986,122007,13863525470,44029342589,189711.3362,76816732,571769,399
180.49,221135,187304,111398,0.13,235030,178427,144493,14672557297,42583953395,187555.9301,76910360,629382,391
181.09,230198,194798,105231,0.12,252556,188596,153140,14792097829,43680971034,186244.7815,77010435,710373,384
193.43,247449,210810,116138,0.15,279085,220596,165391,16947877071,48056682205,185639.6907,77108748,751354,409
191.73,233511,199696,108663,0.14,266237,209369,154925,15841678706,44066111719,188842.2452,77221687,706127,403
180.94,241258,205263,105994,0.12,265384,212022,145866,15370015405,43243119549,193819.3686,77321621,702673,411
180.09,206020,179322,90986,0.11,234523,182023,132932,14536181143,39585029406,187123.4417,77412449,634450,383
181.37,173562,148301,85879,0.12,213459,164534,125881,15214219663,36279901108,192904.6556,77490256,566845,398
186.96,242802,212999,100612,0.13,240329,186829,142151,15219524599,42039570554,188728.8483,77593961,650601,374
180.74,232219,198371,112115,0.12,253394,194524,154097,15110469830,42535426594,199635.4789,77697481,690703,424
174.76,235796,203796,108995,0.11,244381,190031,143033,14449734443,43299074292,193962.352,77788178,694589,392
177.5,246688,211037,111634,0.11,242413,188901,142901,14111516782,42752796011,193195.3343,77880981,703704,413
173.29,263695,212157,126083,0.11,268990,208511,161226,14295776270,43208386571,187021.2994,77989323,733646,385
172.37,232619,190666,113357,0.11,240435,188899,146646,14181262788,39258418316,193141.7473,78076894,665170,365
175.84,234896,209529,89663,0.13,220164,170398,130249,15579342674,36828448156,193542.0555,78142886,612341,374
174.64,263764,230167,104172,0.12,245725,189322,151339,15275793403,39535510961,186014.7475,78220129,678528,355
171.64,254251,226676,102616,0.13,251041,191582,148104,16354366795,44405147164,187596.6071,78290055,726230,364
162.72,254227,227190,100713,0.15,244335,188855,148509,18828418999,49243736342,194378.8577,78362088,736388,382
161.07,247940,215986,105006,0.12,243599,188745,143507,15247927380,48059164649,189521.9698,78438894,724917,396
181.79,237473,211002,100617,0.14,253161,200617,145651,16022315848,45164738156,182920.1315,78515151,741655,396
180.16,231195,203683,99702,0.14,251539,198347,145315,16003775608,43261777576,187611.5163,78597369,716822,387
184.34,217183,189742,89383,0.13,223638,171497,134570,14662908845,37445461403,182320.5677,78665468,642955,345
182.09,239500,206506,105107,0.13,255089,197838,152078,16063415762,45092739148,184699.5557,78743661,721335,389
191.11,227348,196386,103236,0.15,252475,193002,150683,16275212916,46594160648,185683.4638,78817893,707622,400
183.52,253502,220610,106630,0.14,250165,193618,146791,16158350778,47241594774,188925.8577,78887777,717618,420
182.59,266804,233326,111080,0.13,248708,192558,147010,15988367551,43892717086,188955.653,78970048,744118,402
183.4,247096,216564,102490,0.13,248286,193689,139541,15357755865,43231578835,190522.2155,79048197,705019,399
183.45,186970,159695,88619,0.12,216218,165519,125263,14245599208,41264832877,187497.2537,79111842,590976,410
181.92,176190,154499,83237,0.13,208579,159710,119898,14596844718,45595134768,186341.3478,79166882,571113,363
186.49,221848,195814,96506,0.13,238737,183840,139407,15086847398,47374699243,183158.2215,79227683,670783,386
188.96,251032,208843,114971,0.13,271119,214877,151368,14471734891,47782022407,185653.8604,79309622,739254,396
191.24,236341,202442,107978,0.13,250135,194333,146530,13890291945,44645890614,188146.3516,79395989,707733,400
186.54,302878,191719,182322,0.14,320428,264438,145023,17205356282,46497162160,187902.6798,79492691,857371,410
183.85,237442,198061,109526,0.13,253164,195978,146741,14143518466,49535804219,186125.1496,79558600,699138,399
185.11,182449,154425,87898,0.13,213528,165355,127477,14334783126,46650816090,185629.0391,79611653,604007,358
189.29,192151,153842,100359,0.13,234323,180311,129864,13888122126,44262798431,185993.7726,79672495,609364,367
184.91,254466,215427,112529,0.13,263983,199172,157815,14764625146,47569059750,183827.7149,79748042,710155,388
187.09,233293,187739,118095,0.13,265564,211467,144597,14527702801,47261810205,186497.6129,79815460,708660,388
188.1,255518,207605,120035,0.13,258872,206844,147298,14942230244,46816524271,189834.3566,79888914,713551,381
184.68,244390,210412,105027,0.14,249005,189695,151826,15987898238,48008038369,185732.041,79962601,679505,346
180.03,243974,207909,107807,0.13,239616,186461,139848,14426485520,48944463318,184339.1196,80017881,683049,375
182.61,198365,169031,89198,0.12,214086,165159,122591,13100698613,46901679980,180723.6621,80073988,596661,348
184.2,217830,184755,90089,0.12,223144,176832,117300,13599253833,48180238374,185684.0567,80127269,600168,383
178.23,269652,231785,107879,0.15,248950,194341,141679,21613413943,48723441259,186160.7828,80187610,734472,366
175.96,270822,225610,113785,0.12,249615,193183,145939,14275368805,47501722479,175333.371,80261631,735532,389
174.68,230736,197462,102206,0.13,238121,186688,136213,15039835571,49149782138,173702.3998,80328223,689771,378
161.18,269371,215813,128316,0.16,267383,209649,162033,17827294565,51302374778,183109.0627,80407772,762896,372
150.22,221821,184962,110193,0.24,280676,225652,152649,23870653045,52569747211,178083.5605,80484088,794748,357
152.42,186686,157793,91343,0.1,218205,170061,124164,13470958455,43040367818,180500.2788,80565319,631670,336
140.42,183640,157163,81784,0.1,199230,151191,114405,13759387353,42947582364,180480.0363,80626464,596880,350
146.22,218884,181431,112236,0.19,250899,196239,151886,20123981060,52913145098,183588.536,80712797,762888,364
148,216069,188696,94178,0.15,227111,177683,129870,16321234587,50730835450,168897.623,80779825,679733,285
153.05,347741,317343,93537,0.12,220028,172054,126835,14460479877,48771877406,174877.5321,80836445,674957,333
151.31,518384,488589,91303,0.13,218051,168613,124479,14616747830,49302947740,174311.4474,80903547,623080,307
154.94,276262,243852,93287,0.11,241357,192510,126893,13456025432,46377243235,174000.1415,80969801,670568,305
152.2,304922,281445,79989,0.11,203889,155004,116329,13169970955,45026645436,176390.3669,81048210,584871,316
151.36,292596,268907,94382,0.12,213993,164768,129962,16157752499,44980697562,172298.0926,81118923,615069,276
149.36,312433,268116,122046,0.11,257160,204789,146954,15214773817,45008908454,175854.8519,81191681,681210,318
147.73,313619,285466,93488,0.11,226579,177379,134179,13985120429,42762888140,178911.143,81255332,610528,344
145.73,294046,264341,99761,0.11,229449,180791,132981,13990237704,46297458570,175050.2398,81308329,661004,338
148.32,260007,230496,97273,0.1,228483,178283,129616,13294192486,40476673359,172730.816,81384265,617647,319
149.06,203761,171257,95260,0.1,217424,169103,124333,13469631277,34526412286,171233.5507,81441816,573666,330
147.79,210231,187840,72513,0.09,182857,138856,104914,12143075170,33571132947,176272.2813,81490251,488124,296
151.06,361395,341497,59327,0.09,170279,125421,92083,9619578683,40676929706,169367.0811,81532790,440672,259
147.68,328581,288435,107985,0.09,242778,193267,134751,11586206259,43570983807,172054.712,81599878,635462,303
145.92,305024,273550,100421,0.1,226996,177445,127426,12196873088,46880081787,179249.6091,81655811,631603,332
143.61,220256,186184,98701,0.1,226600,178868,123961,13193611413,47184199263,171878.7392,81713886,625349,303
145.05,225497,193038,98063,0.1,218010,171975,123829,12094101016,48463673367,174150.7808,81850119,635638,296
144.97,205312,176227,96826,0.09,220835,174064,125524,12025417709,45742352253,174481.2401,82008641,621511,277
142.18,175873,153313,82873,0.09,191317,146811,107350,11649625168,41283009067,175955.0134,82166809,551143,206
142.74,174945,150322,82200,0.1,194200,149564,108307,12379589133,40953313167,174569.0659,82325394,526996,249
132.68,207519,175623,105726,0.11,228429,180305,128574,13569145225,43582425983,172713.111,82432247,634682,234
122.11,192288,163084,96596,0.13,218525,169385,128292,15434108069,45375486033,165001.0049,82513782,646999,247
133.07,229041,195703,103003,0.11,232508,179450,136609,16536921861,44447973005,157833.9578,82602621,663295,256
128.31,224014,195261,96273,0.09,221187,175939,121368,12757474902,43975524104,157333.8268,82686186,620140,225
128.58,208634,183274,96486,0.09,219889,171799,123866,12994689673,43735415208,152167.876,82788461,614338,212
127.52,171838,148876,80323,0.08,198982,156829,102080,11587579022,41197421318,156301.3854,82976939,545378,212
132.56,163930,141458,75769,0.08,186103,143602,99611,11038288256,39908140268,153702.363,83113630,529935,206
128.1,214363,183431,96031,0.09,220156,175097,120706,12723118611,43281371948,154446.2514,83220407,631635,204
128.02,209200,181779,87387,0.08,203462,159682,112904,11744086945,41585107947,154675.0497,83356535,602814,198
125.1,187717,165208,80572,0.08,194669,150982,104794,11924668484,40297166654,150677.2825,83497758,565093,206
125.73,199161,164298,97149,0.08,208979,165859,120738,11931708420,40489354699,150043.9567,83626100,586645,214
126.5,204937,182085,84835,0.08,203107,159729,111758,12102235247,40649915593,151261.3112,83710587,580029,220
128.21,155015,130475,77529,0.08,187220,145033,101807,11826353778,36369155681,154481.3106,83788872,516438,206
134.55,132532,114663,66928,0.08,173979,134423,95156,11250754288,36858911247,154880.2767,83908017,480131,193
131.41,176180,153459,85122,0.08,219393,173853,114715,11988751334,38518330510,154669.2561,83978542,584426,229
128.91,186525,165448,81867,0.09,193210,149836,109546,14031976089,38627032555,152624.5334,84043147,554215,234
130.6,167094,151494,62008,0.08,159295,121990,90611,11664054350,37203395960,147405.0591,84127955,466526,206
127.18,176130,155801,66094,0.07,175870,133818,99904,10566318855,37302668848,153540.7797,84187457,505639,291
134.25,209213,186378,81089,0.08,210313,160010,124178,11494907509,41968777422,157936.461,84264751,581641,359
134.33,204996,184805,70145,0.07,199485,152368,114321,9665112896,38380154394,166126.2541,84336889,559074,340
135.44,196849,176440,69525,0.07,189356,142715,107946,9764148415,37927743195,160833.3584,84402226,524664,320
144.28,186217,159582,87524,0.08,221194,171432,124719,10997805904,43408214358,163488.3609,84471751,626525,366
143.18,217057,193141,85678,0.08,223978,173444,125023,10476977187,44513334535,167175.9771,84543749,646478,322
140.66,189267,160608,92540,0.09,233165,185234,125266,11402214882,46692845452,163834.6991,84610829,653831,359
137.9,190649,161444,91721,0.08,231043,179860,128215,10881434074,41652370700,159783.4716,84686656,621399,321
144.88,215590,189934,85282,0.1,213327,165961,122895,12318556369,45198441970,165545.2952,84791693,605095,335
142.69,156078,133127,75773,0.08,196334,152099,114093,11171702430,40400125291,166705.0085,84896251,549612,343
146.55,138543,121666,64604,0.08,180291,138615,104213,10928063165,38189009502,165169.4178,84964545,523951,364
143.7,374512,351717,76745,0.09,211198,155727,125012,11068867087,43952292486,165180.9953,85043807,565389,322
165.86,222654,195245,87994,0.12,244672,193421,135455,15755682033,47681670353,164961.529,85122839,671748,350
166.22,193344,157780,99429,0.1,252357,198936,143001,11175554900,50763451974,167670.505,85221153,698399,349
